,st,day,Month,year,hour,min,temp,humd,pres,pm1,pm2,pm3,am,sm,lum
31969,,13,2,2023,15,4,34.13,20.45,93299.01,0.55,1.67,29.61,7.2,339.0,384.0
31970,,13,2,2023,16,8,32.4,21.11,93286.7,1.11,1.11,29.61,4.0,340.0,384.0
31971,,13,2,2023,17,1,30.12,23.81,93281.03,0.55,1.11,29.61,4.0,339.0,7488.0
31972,,13,2,2023,17,6,29.17,24.64,93297.07,1.11,1.11,29.61,3.2,338.0,5262.0
31973,,13,2,2023,18,10,24.81,29.08,93384.26,1.11,1.67,29.61,4.0,338.0,7.0
31974,,13,2,2023,19,3,23.18,31.28,93417.59,0.55,1.11,29.61,0.0,338.0,5.0
31975,,13,2,2023,19,8,22.86,30.03,93458.65,1.11,1.11,29.61,0.0,338.0,5.0
31976,,13,2,2023,20,12,20.62,32.63,93560.64,1.67,1.11,29.61,0.8,338.0,5.0
31977,,13,2,2023,21,5,19.05,34.25,93592.09,0.55,1.67,30.17,0.0,339.0,5.0
31978,,13,2,2023,21,10,18.23,34.7,93604.97,1.11,1.67,30.17,0.0,338.0,5.0
31979,,13,2,2023,23,2,16.64,39.17,93608.52,0.55,1.11,29.61,0.0,338.0,5.0
31980,,13,2,2023,23,7,15.89,41.01,93588.9,1.11,1.11,29.61,0.0,338.0,5.0
31981,,13,2,2023,23,12,15.06,42.41,93578.69,0.55,1.11,29.61,0.0,338.0,5.0
31982,,14,2,2023,1,4,14.52,48.61,93507.61,0.55,1.67,29.61,0.0,337.0,5.0
31983,,14,2,2023,1,9,14.89,46.17,93471.36,1.11,1.67,29.61,0.0,337.0,5.0
31984,,14,2,2023,2,2,14.46,48.12,93445.57,0.55,1.11,29.61,0.0,337.0,5.0
31985,,14,2,2023,3,6,13.06,52.28,93417.81,1.11,1.11,29.61,0.0,336.0,5.0
31986,,14,2,2023,3,11,12.73,52.41,93417.84,1.67,1.11,29.61,0.0,336.0,1.0
31987,,14,2,2023,4,4,12.36,52.4,93414.57,0.55,1.67,29.61,0.0,336.0,1.0
31988,,14,2,2023,5,8,12.59,52.77,93484.5,1.11,1.11,29.61,0.0,335.0,0.0
31989,,14,2,2023,6,1,12.56,51.07,93526.07,0.55,1.11,29.61,0.0,334.0,0.0
31990,,14,2,2023,6,6,13.39,48.62,93569.25,1.11,1.11,29.61,1.6,334.0,2.0
31991,,14,2,2023,7,10,16.95,40.89,93674.36,1.11,1.67,29.61,1.6,334.0,2784.0
31992,,14,2,2023,8,3,18.62,38.62,93712.72,0.55,1.11,29.61,2.4,334.0,3736.0
31993,,14,2,2023,8,8,23.72,31.9,93748.49,1.11,1.11,29.61,3.2,334.0,4913.0
31994,,14,2,2023,9,12,28.34,24.08,93796.28,1.67,1.11,29.61,3.2,336.0,5994.0
31995,,14,2,2023,10,5,28.9,21.71,93802.86,0.55,1.67,30.17,4.0,336.0,8100.0
31996,,14,2,2023,10,10,29.87,21.13,93770.82,1.11,1.67,30.17,7.2,336.0,7922.0
31997,,14,2,2023,11,9,31.19,20.16,93680.87,1.11,1.11,29.61,4.0,336.0,5356.0
31998,,14,2,2023,12,2,30.81,19.94,93618.44,0.55,1.11,29.61,5.6,336.0,7987.0
31999,,14,2,2023,12,7,31.92,18.91,93569.59,1.11,1.11,29.61,4.8,336.0,9219.0
32000,,14,2,2023,12,12,32.16,17.81,93506.8,0.55,1.11,29.61,5.6,336.0,2592.0
32001,,14,2,2023,14,4,33.77,16.39,93330.93,0.55,1.67,29.61,1.6,336.0,384.0
32002,,14,2,2023,14,9,34.56,14.06,93294.05,1.11,1.67,29.61,11.2,336.0,384.0
32003,,14,2,2023,15,2,34.38,13.53,93257.4,0.55,1.11,29.61,3.2,336.0,384.0
32004,,14,2,2023,16,6,32.84,14.78,93212.86,1.11,1.11,29.61,1.6,338.0,384.0
32005,,14,2,2023,16,11,31.65,16.26,93235.03,1.67,1.11,29.61,3.2,338.0,14836.0
32006,,14,2,2023,17,4,29.2,17.96,93241.74,0.55,1.67,29.61,2.4,336.0,6242.0
32007,,14,2,2023,18,8,22.81,26.89,93328.84,1.11,1.11,29.61,0.0,335.0,87.0
32008,,14,2,2023,19,1,21.57,28.03,93358.69,0.55,1.11,29.61,0.8,335.0,5.0
32009,,14,2,2023,19,6,20.59,26.53,93373.09,1.11,1.11,29.61,0.0,335.0,5.0
32010,,14,2,2023,20,10,19.22,30.62,93465.15,1.11,1.67,29.61,0.0,336.0,5.0
32011,,14,2,2023,21,3,17.42,34.36,93491.2,0.55,1.11,29.61,0.0,336.0,5.0
32012,,14,2,2023,21,8,16.55,36.04,93496.72,1.11,1.11,29.61,0.0,336.0,5.0
32013,,14,2,2023,22,12,16.57,36.94,93497.45,1.67,1.11,29.61,0.0,336.0,5.0
32014,,14,2,2023,23,5,16.21,37.69,93471.37,0.55,1.67,30.17,0.0,336.0,5.0
32015,,14,2,2023,23,10,15.22,39.61,93454.3,1.11,1.67,30.17,0.0,336.0,5.0
32016,,15,2,2023,1,2,14.1,45.23,93370.42,0.55,1.11,29.61,0.0,335.0,5.0
32017,,15,2,2023,1,7,13.59,47.42,93339.94,1.11,1.11,29.61,0.0,335.0,5.0
32018,,15,2,2023,1,12,13.25,49.73,93325.47,0.55,1.11,29.61,0.0,335.0,5.0
32019,,15,2,2023,3,4,12.0,49.35,93272.95,0.55,1.67,29.61,0.0,334.0,5.0
32020,,15,2,2023,3,9,11.88,50.5,93264.74,1.11,1.67,29.61,0.0,334.0,5.0
32021,,15,2,2023,4,2,11.81,51.65,93274.72,0.55,1.11,29.61,0.0,334.0,5.0
32022,,15,2,2023,5,6,11.18,53.84,93280.0,1.11,1.11,29.61,0.0,333.0,5.0
32023,,15,2,2023,5,11,11.06,55.57,93315.0,1.67,1.11,29.61,0.0,332.0,5.0
32024,,15,2,2023,6,4,11.17,54.38,93352.72,0.55,1.67,29.61,0.0,332.0,0.0
32025,,15,2,2023,7,8,14.31,48.33,93455.17,1.11,1.11,29.61,0.0,331.0,2384.0
32026,,15,2,2023,8,1,16.68,41.12,93481.56,0.55,1.11,29.61,0.0,332.0,3328.0
32027,,15,2,2023,8,6,21.35,34.47,93502.12,1.11,1.11,29.61,2.4,332.0,4577.0
32028,,15,2,2023,8,12,25.95,26.38,93546.45,1.67,1.11,29.61,2.4,333.0,5283.0
32029,,15,2,2023,9,5,27.11,23.7,93570.22,0.55,1.67,29.61,4.8,334.0,5558.0
32030,,15,2,2023,9,10,29.05,21.33,93580.74,1.11,1.67,29.61,12.0,334.0,5759.0
32031,,15,2,2023,10,3,29.3,20.99,93584.55,0.55,1.11,29.61,8.0,334.0,6010.0
32032,,15,2,2023,10,8,30.03,20.55,93588.9,1.11,1.11,29.61,4.8,334.0,8702.0
32033,,15,2,2023,11,12,31.65,17.82,93490.65,1.67,1.11,29.61,10.4,334.0,6691.0
32034,,15,2,2023,12,5,31.84,17.48,93444.26,0.55,1.67,30.17,9.6,334.0,9982.0
32035,,15,2,2023,12,10,33.2,15.8,93383.99,1.11,1.67,30.17,4.8,334.0,3746.0
32036,,15,2,2023,13,9,33.49,16.51,93290.29,1.11,1.11,29.61,1.6,334.0,384.0
32037,,15,2,2023,14,2,33.65,15.83,93221.82,0.55,1.11,29.61,12.8,334.0,384.0
32038,,15,2,2023,14,7,34.63,15.41,93169.59,1.11,1.11,29.61,2.4,334.0,384.0
32039,,15,2,2023,14,12,35.0,13.9,93129.02,0.55,1.11,29.61,7.2,334.0,384.0
32040,,15,2,2023,16,4,33.86,14.29,93100.92,0.55,1.67,29.61,3.2,336.0,384.0
32041,,15,2,2023,16,9,32.7,14.23,93116.31,1.11,1.67,29.61,3.2,336.0,384.0
32042,,15,2,2023,17,2,30.12,16.57,93144.56,0.55,1.11,29.61,2.4,334.0,6119.0
32043,,15,2,2023,18,6,26.4,19.84,93199.3,1.11,1.11,29.61,0.8,334.0,417.0
32044,,15,2,2023,18,11,24.56,21.5,93215.62,1.67,1.11,29.61,1.6,334.0,1.0
32045,,15,2,2023,19,4,23.94,22.02,93249.09,0.55,1.67,29.61,0.0,334.0,5.0
32046,,15,2,2023,20,8,21.15,26.79,93342.25,1.11,1.11,29.61,0.0,334.0,5.0
32047,,15,2,2023,21,1,19.94,29.93,93369.22,0.55,1.11,29.61,0.0,334.0,5.0
32048,,15,2,2023,21,6,19.76,29.43,93385.8,1.11,1.11,29.61,0.0,334.0,5.0
32049,,15,2,2023,22,10,17.46,35.59,93399.06,1.11,1.67,29.61,0.0,334.0,5.0
32050,,15,2,2023,23,3,16.95,38.44,93388.62,0.55,1.11,29.61,0.0,334.0,5.0
32051,,15,2,2023,23,8,16.92,39.03,93371.78,1.11,1.11,29.61,0.0,334.0,5.0
32052,,16,2,2023,0,12,15.53,42.97,93333.97,1.67,1.11,29.61,0.0,334.0,5.0
32053,,16,2,2023,1,5,15.14,43.72,93306.39,0.55,1.67,30.17,0.0,333.0,5.0
32054,,16,2,2023,1,10,14.47,47.03,93284.01,1.11,1.67,30.17,0.0,333.0,5.0
32055,,16,2,2023,3,2,13.18,48.97,93215.97,0.55,1.11,29.61,0.0,332.0,1.0
32056,,16,2,2023,3,7,13.05,48.38,93210.99,1.11,1.11,29.61,0.0,332.0,1.0
32057,,16,2,2023,3,12,12.93,48.69,93223.76,0.55,1.11,29.61,0.0,332.0,1.0
32058,,16,2,2023,5,4,13.43,48.7,93258.49,0.55,1.67,29.61,0.8,332.0,1.0
32059,,16,2,2023,5,9,12.81,51.38,93277.92,1.11,1.67,29.61,0.0,332.0,1.0
32060,,16,2,2023,6,2,12.77,53.5,93315.35,0.55,1.11,29.61,0.0,331.0,1.0
32061,,16,2,2023,7,6,14.35,48.87,93435.44,1.11,1.11,29.61,0.0,330.0,2082.0
32062,,16,2,2023,7,11,16.85,45.62,93464.37,1.67,1.11,29.61,0.0,330.0,3020.0
32063,,16,2,2023,8,4,21.01,35.17,93481.47,0.55,1.67,29.61,0.8,331.0,4238.0
32064,,16,2,2023,9,8,29.46,23.36,93541.9,1.11,1.11,29.61,4.0,333.0,5681.0
32065,,16,2,2023,10,1,30.72,21.77,93556.56,0.55,1.11,29.61,6.4,333.0,6764.0
32066,,16,2,2023,10,6,31.1,21.03,93547.9,1.11,1.11,29.61,5.6,333.0,8685.0
32067,,16,2,2023,10,12,31.37,19.81,93519.6,1.67,1.11,29.61,4.0,333.0,6317.0
32068,,16,2,2023,11,10,31.85,18.01,93483.36,1.11,1.67,29.61,16.8,333.0,5582.0
32069,,16,2,2023,12,3,32.41,19.03,93444.06,0.55,1.11,29.61,4.8,334.0,8998.0
32070,,16,2,2023,12,8,32.99,18.55,93412.2,1.11,1.11,29.61,7.2,334.0,6851.0
32071,,16,2,2023,13,12,33.81,16.6,93263.9,1.67,1.11,29.61,3.2,333.0,384.0
32072,,16,2,2023,14,5,35.15,15.75,93214.64,0.55,1.67,30.17,4.0,333.0,384.0
32073,,16,2,2023,14,10,35.24,15.3,93184.84,1.11,1.67,30.17,8.0,333.0,384.0
32074,,16,2,2023,16,2,34.34,14.46,93120.66,0.55,1.11,29.61,13.6,335.0,384.0
32075,,16,2,2023,16,7,33.31,13.62,93122.15,1.11,1.11,29.61,9.6,335.0,384.0
32076,,16,2,2023,16,12,31.02,14.17,93126.14,0.55,1.11,29.61,4.8,334.0,6721.0
32077,,16,2,2023,18,4,28.06,17.91,93187.65,0.55,1.67,29.61,2.4,333.0,1085.0
32078,,16,2,2023,18,9,26.59,19.38,93217.89,1.11,1.67,29.61,0.8,333.0,29.0
32079,,16,2,2023,19,2,25.25,20.94,93259.41,0.55,1.11,29.61,0.0,333.0,5.0
32080,,16,2,2023,20,1,24.1,23.62,93329.03,0.55,1.11,29.61,0.8,334.0,5.0
32081,,16,2,2023,20,6,22.89,25.9,93363.91,1.11,1.11,29.61,0.0,334.0,5.0
32082,,16,2,2023,20,11,22.14,26.58,93396.35,1.67,1.11,29.61,1.6,334.0,5.0
32083,,16,2,2023,21,4,20.31,31.15,93429.28,0.55,1.67,29.61,0.0,334.0,5.0
32084,,16,2,2023,22,3,18.13,36.21,93456.94,0.55,1.11,29.61,0.0,334.0,5.0
32085,,16,2,2023,22,8,17.42,37.66,93460.67,1.11,1.11,29.61,0.0,334.0,5.0
32086,,16,2,2023,23,1,16.86,37.99,93466.57,0.55,1.11,29.61,0.0,334.0,5.0
32087,,16,2,2023,23,6,16.12,40.89,93462.75,1.11,1.11,29.61,0.0,334.0,5.0
32088,,17,2,2023,0,5,15.6,41.76,93423.79,0.55,1.67,29.61,0.0,333.0,5.0
32089,,17,2,2023,0,10,15.55,42.22,93398.8,1.11,1.67,29.61,0.0,333.0,5.0
32090,,17,2,2023,1,3,15.57,42.91,93365.64,0.55,1.11,29.61,0.0,333.0,5.0
32091,,17,2,2023,1,8,15.27,43.33,93359.55,1.11,1.11,29.61,0.0,333.0,5.0
32092,,17,2,2023,2,7,14.31,48.67,93318.09,1.11,1.11,29.61,0.0,333.0,5.0
32093,,17,2,2023,2,12,13.65,50.16,93295.78,1.67,1.11,29.61,0.0,332.0,1.0
32094,,17,2,2023,3,5,14.63,47.72,93280.55,0.55,1.67,30.17,0.0,332.0,1.0
32095,,17,2,2023,3,10,16.1,43.49,93274.5,1.11,1.67,30.17,0.0,332.0,1.0
32096,,17,2,2023,4,9,14.77,47.58,93269.39,1.11,1.11,29.61,0.0,332.0,0.0
32097,,17,2,2023,5,2,14.17,49.54,93288.69,0.55,1.11,29.61,0.0,331.0,0.0
32098,,17,2,2023,5,7,13.18,53.92,93308.19,1.11,1.11,29.61,0.0,331.0,0.0
32099,,17,2,2023,5,12,12.89,56.15,93341.8,0.55,1.11,29.61,0.0,330.0,0.0
32100,,17,2,2023,6,11,12.55,56.67,93422.11,1.67,1.11,29.61,0.0,330.0,315.0
32101,,17,2,2023,7,4,12.94,55.97,93457.19,0.55,1.67,29.61,0.0,330.0,1598.0
32102,,17,2,2023,7,9,15.82,53.77,93501.49,1.11,1.67,29.61,0.0,330.0,2718.0
32103,,17,2,2023,8,2,19.95,40.57,93528.99,0.55,1.11,29.61,0.0,330.0,3650.0
32104,,17,2,2023,9,1,27.4,29.04,93585.05,0.55,1.11,29.61,1.6,332.0,5477.0
32105,,17,2,2023,9,6,29.3,26.81,93613.09,1.11,1.11,29.61,4.8,332.0,5752.0
32106,,17,2,2023,9,11,29.77,26.14,93626.81,1.67,1.11,29.61,8.8,333.0,5925.0
32107,,17,2,2023,10,4,30.43,24.34,93606.19,0.55,1.67,29.61,5.6,332.0,6381.0
32108,,17,2,2023,10,10,32.02,21.52,93594.14,1.11,1.67,29.61,7.2,333.0,8537.0
32109,,17,2,2023,11,3,31.64,21.28,93588.11,0.55,1.11,29.61,4.8,333.0,5201.0
32110,,17,2,2023,11,8,31.59,20.38,93544.65,1.11,1.11,29.61,1.6,333.0,5616.0
32111,,17,2,2023,12,1,32.11,20.14,93503.05,0.55,1.11,29.61,8.0,333.0,7909.0
32112,,17,2,2023,12,6,32.27,19.45,93448.09,1.11,1.11,29.61,4.8,333.0,9880.0
32113,,17,2,2023,12,12,32.99,18.45,93391.9,1.67,1.11,29.61,12.0,333.0,2767.0
32114,,17,2,2023,13,5,33.16,19.93,93350.2,0.55,1.67,29.61,3.2,332.0,515.0
32115,,17,2,2023,13,10,33.58,18.37,93294.25,1.11,1.67,29.61,11.2,332.0,384.0
32116,,17,2,2023,14,3,34.31,17.88,93250.79,0.55,1.11,29.61,4.0,332.0,384.0
32117,,17,2,2023,14,8,35.06,17.43,93208.55,1.11,1.11,29.61,2.4,332.0,384.0
32118,,17,2,2023,15,7,34.84,17.13,93160.72,1.11,1.11,29.61,1.6,333.0,384.0
32119,,17,2,2023,15,12,34.79,16.97,93146.42,1.67,1.11,29.61,1.6,334.0,384.0
32120,,17,2,2023,16,5,34.29,16.9,93150.5,0.55,1.67,30.17,4.8,334.0,384.0
32121,,17,2,2023,16,10,32.65,17.52,93151.01,1.11,1.67,30.17,8.8,334.0,8347.0
32122,,17,2,2023,17,9,29.61,20.16,93202.62,1.11,1.11,29.61,3.2,333.0,4395.0
32123,,17,2,2023,18,2,28.06,22.99,93229.3,0.55,1.11,29.61,0.0,333.0,1976.0
32124,,17,2,2023,18,7,24.39,29.74,93267.59,1.11,1.11,29.61,0.0,332.0,201.0
32125,,17,2,2023,18,12,22.06,34.0,93298.57,0.55,1.11,29.61,0.0,332.0,6.0
32126,,17,2,2023,19,11,20.32,37.38,93362.93,1.67,1.11,29.61,0.0,332.0,5.0
32127,,17,2,2023,20,4,20.0,37.07,93404.76,0.55,1.67,29.61,0.0,333.0,5.0
32128,,17,2,2023,20,9,20.4,34.62,93429.36,1.11,1.67,29.61,0.0,333.0,5.0
32129,,17,2,2023,21,2,19.42,37.82,93452.15,0.55,1.11,29.61,0.0,333.0,5.0
32130,,17,2,2023,22,1,18.13,39.83,93478.3,0.55,1.11,29.61,0.0,333.0,5.0
32131,,17,2,2023,22,6,17.52,40.28,93478.69,1.11,1.11,29.61,0.0,333.0,5.0
32132,,17,2,2023,22,11,16.98,42.16,93469.45,1.67,1.11,29.61,0.0,333.0,5.0
32133,,17,2,2023,23,4,16.93,44.7,93450.9,0.55,1.67,29.61,0.0,333.0,5.0
32134,,18,2,2023,0,3,16.68,46.91,93418.06,0.55,1.11,29.61,0.0,333.0,5.0
32135,,18,2,2023,0,8,16.29,50.22,93389.82,1.11,1.11,29.61,0.0,333.0,5.0
32136,,18,2,2023,1,1,16.92,45.39,93379.74,0.55,1.11,29.61,0.0,333.0,5.0
32137,,18,2,2023,1,6,14.92,51.01,93345.76,1.11,1.11,29.61,0.0,332.0,5.0
32138,,18,2,2023,2,5,14.56,52.1,93324.55,0.55,1.67,29.61,0.0,332.0,5.0
32139,,18,2,2023,2,10,14.42,53.4,93298.34,1.11,1.67,29.61,0.0,332.0,5.0
32140,,18,2,2023,3,3,14.26,53.82,93284.75,0.55,1.11,29.61,0.0,332.0,5.0
32141,,18,2,2023,3,8,14.1,54.15,93284.26,1.11,1.11,29.61,0.0,332.0,5.0
32142,,18,2,2023,4,7,13.69,54.49,93272.59,1.11,1.11,29.61,0.0,331.0,5.0
32143,,18,2,2023,4,12,13.4,55.56,93275.72,1.67,1.11,29.61,0.0,331.0,5.0
32144,,18,2,2023,5,5,13.18,57.68,93304.24,0.55,1.67,30.17,0.0,330.0,5.0
32145,,18,2,2023,5,10,13.53,55.72,93333.0,1.11,1.67,30.17,0.0,330.0,5.0
32146,,18,2,2023,6,9,12.8,57.85,93401.14,1.11,1.11,29.61,0.0,330.0,62.0
32147,,18,2,2023,7,2,13.22,57.45,93445.32,0.55,1.11,29.61,0.0,329.0,1119.0
32148,,18,2,2023,7,7,15.81,53.32,93472.77,1.11,1.11,29.61,0.0,330.0,2379.0
32149,,18,2,2023,7,12,19.56,46.17,93507.92,0.55,1.11,29.61,0.0,330.0,3459.0
32150,,18,2,2023,8,11,27.03,31.92,93568.28,1.67,1.11,29.61,1.6,331.0,5277.0
32151,,18,2,2023,9,4,28.69,28.86,93594.76,0.55,1.67,29.61,1.6,332.0,5942.0
32152,,18,2,2023,9,9,29.39,28.56,93624.79,1.11,1.67,29.61,3.2,332.0,5995.0
32153,,18,2,2023,10,2,31.28,26.39,93612.38,0.55,1.11,29.61,3.2,333.0,6329.0
32154,,18,2,2023,11,1,32.27,22.47,93584.31,0.55,1.11,29.61,6.4,332.0,6797.0
32155,,18,2,2023,11,6,32.38,20.29,93559.02,1.11,1.11,29.61,4.0,333.0,5161.0
32156,,18,2,2023,11,11,32.38,19.53,93536.65,1.67,1.11,29.61,6.4,333.0,6533.0
32157,,18,2,2023,12,4,32.66,18.62,93467.81,0.55,1.67,29.61,16.8,333.0,9845.0
32158,,18,2,2023,12,10,32.29,20.06,93419.55,1.11,1.67,29.61,8.0,333.0,4342.0
32159,,18,2,2023,13,3,33.15,19.36,93368.32,0.55,1.11,29.61,2.4,333.0,600.0
32160,,18,2,2023,13,8,33.16,18.78,93319.43,1.11,1.11,29.61,3.2,333.0,384.0
32161,,18,2,2023,14,1,33.88,17.61,93266.37,0.55,1.11,29.61,6.4,333.0,384.0
32162,,18,2,2023,14,6,34.68,17.1,93231.49,1.11,1.11,29.61,4.8,332.0,384.0
32163,,18,2,2023,15,5,34.79,17.9,93168.15,0.55,1.67,29.61,8.8,333.0,384.0
32164,,18,2,2023,15,10,35.15,16.78,93155.7,1.11,1.67,29.61,4.0,333.0,384.0
32165,,18,2,2023,16,3,33.97,17.52,93155.42,0.55,1.11,29.61,12.0,334.0,384.0
32166,,18,2,2023,16,8,33.47,18.63,93157.89,1.11,1.11,29.61,6.4,334.0,384.0
32167,,18,2,2023,17,7,30.04,21.63,93208.85,1.11,1.11,29.61,5.6,333.0,12316.0
32168,,18,2,2023,17,12,28.15,24.21,93222.09,1.67,1.11,29.61,1.6,333.0,3001.0
32169,,18,2,2023,18,5,25.87,27.62,93248.4,0.55,1.67,30.17,0.0,332.0,637.0
32170,,18,2,2023,18,10,24.2,28.98,93271.39,1.11,1.67,30.17,3.2,332.0,11.0
32171,,18,2,2023,19,9,22.4,32.65,93352.63,1.11,1.11,29.61,0.0,332.0,5.0
32172,,18,2,2023,20,2,22.68,30.37,93389.57,0.55,1.11,29.61,0.0,333.0,5.0
32173,,18,2,2023,20,7,22.12,31.65,93419.99,1.11,1.11,29.61,0.0,333.0,5.0
32174,,18,2,2023,21,11,18.13,42.58,93482.8,1.67,1.11,29.61,0.0,333.0,5.0
32175,,18,2,2023,22,4,17.64,43.33,93492.47,0.55,1.67,29.61,0.0,333.0,5.0
32176,,18,2,2023,22,9,17.85,43.68,93484.59,1.11,1.67,29.61,0.0,333.0,5.0
32177,,18,2,2023,23,2,18.87,41.02,93474.64,0.55,1.11,29.61,0.0,333.0,5.0
32178,,19,2,2023,0,1,16.98,67.86,93432.72,0.55,1.11,29.61,0.0,333.0,5.0
32179,,19,2,2023,0,6,16.56,81.62,93419.4,1.11,1.11,29.61,0.0,333.0,5.0
32180,,19,2,2023,0,11,16.02,87.55,93395.65,1.67,1.11,29.61,0.0,333.0,5.0
32181,,19,2,2023,2,3,15.32,99.22,93311.27,0.55,1.11,29.61,0.0,333.0,5.0
32182,,19,2,2023,2,8,15.22,100.0,93303.14,1.11,1.11,29.61,0.0,332.0,5.0
32183,,19,2,2023,3,1,15.53,100.0,93279.01,0.55,1.11,29.61,0.0,332.0,5.0
32184,,19,2,2023,4,5,14.96,100.0,93291.12,0.55,1.67,29.61,0.0,332.0,5.0
32185,,19,2,2023,4,10,14.73,100.0,93278.31,1.11,1.67,29.61,0.0,332.0,5.0
32186,,19,2,2023,5,3,14.23,100.0,93303.76,0.55,1.11,29.61,0.0,331.0,5.0
32187,,19,2,2023,6,7,13.32,100.0,93414.55,1.11,1.11,29.61,0.0,330.0,4.0
32188,,19,2,2023,6,12,14.39,100.0,93456.19,1.67,1.11,29.61,0.0,330.0,574.0
32189,,19,2,2023,7,5,14.76,100.0,93496.07,0.55,1.67,30.17,0.0,330.0,1892.0
32190,,19,2,2023,8,9,25.67,42.57,93585.54,1.11,1.11,29.61,0.0,332.0,5059.0
32191,,19,2,2023,9,2,27.31,38.57,93603.25,0.55,1.11,29.61,0.0,332.0,5684.0
32192,,19,2,2023,9,7,29.06,35.03,93637.67,1.11,1.11,29.61,3.2,332.0,6345.0
32193,,19,2,2023,10,11,31.52,30.0,93603.39,1.67,1.11,29.61,3.2,333.0,8120.0
32194,,19,2,2023,11,4,32.02,29.51,93571.67,0.55,1.67,29.61,1.6,333.0,6253.0
32195,,19,2,2023,11,9,32.15,28.54,93524.92,1.11,1.67,29.61,5.6,334.0,7793.0
32196,,19,2,2023,13,1,33.49,23.09,93388.28,0.55,1.11,29.61,5.6,333.0,1820.0
32197,,19,2,2023,13,6,33.04,20.76,93337.03,1.11,1.11,29.61,5.6,333.0,472.0
32198,,19,2,2023,13,11,34.13,20.67,93304.72,1.67,1.11,29.61,3.2,333.0,384.0
32199,,19,2,2023,15,3,34.2,20.43,93195.71,0.55,1.11,29.61,1.6,333.0,384.0
32200,,19,2,2023,15,8,34.97,20.27,93174.55,1.11,1.11,29.61,6.4,333.0,384.0
32201,,19,2,2023,16,1,34.15,21.75,93161.17,0.55,1.11,29.61,7.2,334.0,384.0
32202,,19,2,2023,17,5,29.98,26.71,93201.55,0.55,1.67,29.61,0.8,333.0,9090.0
32203,,19,2,2023,17,10,29.18,27.45,93219.34,1.11,1.67,29.61,1.6,333.0,5025.0
32204,,19,2,2023,18,3,27.79,28.83,93241.12,0.55,1.11,29.61,3.2,333.0,1406.0
32205,,19,2,2023,19,7,23.5,34.96,93334.15,1.11,1.11,29.61,0.0,333.0,5.0
32206,,19,2,2023,19,12,23.87,33.76,93356.89,1.67,1.11,29.61,0.0,333.0,5.0
32207,,19,2,2023,20,5,22.59,35.4,93393.59,0.55,1.67,30.17,0.0,333.0,5.0
32208,,19,2,2023,21,9,21.32,39.0,93451.74,1.11,1.11,29.61,0.0,334.0,5.0
32209,,19,2,2023,22,2,20.8,41.64,93449.24,0.55,1.11,29.61,0.0,334.0,5.0
32210,,19,2,2023,22,7,19.9,45.13,93460.75,1.11,1.11,29.61,0.0,334.0,5.0
32211,,19,2,2023,23,11,19.54,51.33,93413.8,1.67,1.11,29.61,0.0,333.0,5.0
32212,,20,2,2023,0,4,18.97,53.47,93398.34,0.55,1.67,29.61,0.0,333.0,5.0
32213,,20,2,2023,0,9,18.92,53.15,93382.54,1.11,1.67,29.61,0.0,333.0,5.0
32214,,20,2,2023,2,1,16.54,65.6,93329.19,0.55,1.11,29.61,0.0,333.0,5.0
32215,,20,2,2023,2,6,15.93,71.37,93308.78,1.11,1.11,29.61,0.0,333.0,5.0
32216,,20,2,2023,2,11,15.25,80.93,93289.78,1.67,1.11,29.61,0.0,333.0,0.0
32217,,20,2,2023,4,3,14.93,90.87,93301.76,0.55,1.11,29.61,0.0,332.0,0.0
32218,,20,2,2023,4,8,14.56,92.08,93307.5,1.11,1.11,29.61,0.8,332.0,0.0
32219,,20,2,2023,5,1,14.73,89.27,93316.37,0.55,1.11,29.61,0.0,332.0,0.0
32220,,20,2,2023,6,5,14.22,88.52,93416.87,0.55,1.67,29.61,0.0,331.0,1.0
32221,,20,2,2023,6,10,14.98,87.13,93461.49,1.11,1.67,29.61,0.0,331.0,218.0
32222,,20,2,2023,7,3,14.85,91.48,93510.9,0.55,1.11,29.61,0.0,330.0,1412.0
32223,,20,2,2023,8,7,25.43,45.62,93611.87,1.11,1.11,29.61,0.8,331.0,4852.0
32224,,20,2,2023,8,12,27.67,38.33,93645.37,1.67,1.11,29.61,2.4,332.0,5673.0
32225,,20,2,2023,9,5,28.65,35.6,93679.31,0.55,1.67,30.17,1.6,333.0,6304.0
32226,,20,2,2023,9,11,30.12,33.02,93684.17,1.11,1.67,30.17,2.4,333.0,6653.0
32227,,20,2,2023,10,9,31.63,29.8,93669.82,1.11,1.11,29.61,4.0,333.0,9323.0
32228,,20,2,2023,11,2,30.95,29.5,93631.26,0.55,1.11,29.61,6.4,333.0,7750.0
32229,,20,2,2023,11,7,31.6,28.03,93595.63,1.11,1.11,29.61,2.4,333.0,5783.0
32230,,20,2,2023,12,6,31.54,28.96,93494.78,1.11,1.11,29.61,2.4,333.0,10388.0
32231,,20,2,2023,12,11,32.02,24.97,93464.8,1.67,1.11,29.61,4.0,333.0,3159.0
32232,,20,2,2023,13,4,32.52,24.78,93427.75,0.55,1.67,29.61,0.8,333.0,538.0
32233,,20,2,2023,13,9,33.13,25.75,93382.85,1.11,1.67,29.61,4.8,333.0,384.0
32234,,20,2,2023,15,1,35.09,23.76,93265.51,0.55,1.11,29.61,2.4,333.0,384.0
