,pm1,pm2,pm3,am,sm,lum,temp,humd,pres,day,Month,year,hour,min
18692,1.11,1.67,29.61,0.0,341.0,5.0,20.1,45.42,93520.95,10,2,2023,22,10
18693,0.55,1.11,29.61,0.0,341.0,5.0,19.53,47.1,93518.45,10,2,2023,23,3
18694,1.11,1.11,29.61,0.0,341.0,5.0,18.8,49.14,93526.5,10,2,2023,23,8
18695,0.55,1.11,29.61,0.0,341.0,5.0,17.53,56.42,93514.95,11,2,2023,0,1
18696,1.11,1.11,29.61,0.0,341.0,5.0,16.67,58.62,93482.79,11,2,2023,0,6
18697,1.67,1.11,29.61,0.0,340.0,5.0,16.29,61.32,93465.39,11,2,2023,0,12
18698,0.55,1.67,29.61,0.0,340.0,5.0,16.2,60.95,93439.68,11,2,2023,1,5
18699,1.11,1.67,29.61,0.0,340.0,5.0,15.98,61.58,93424.4,11,2,2023,1,10
18700,0.55,1.11,29.61,0.0,340.0,5.0,15.56,64.12,93404.49,11,2,2023,2,3
18701,1.11,1.11,29.61,0.0,340.0,5.0,15.43,65.33,93372.12,11,2,2023,2,8
18702,0.55,1.11,29.61,0.0,340.0,5.0,15.23,65.59,93356.34,11,2,2023,3,2
18703,1.11,1.11,29.61,0.0,339.0,5.0,14.76,67.07,93354.2,11,2,2023,3,7
18704,1.67,1.11,29.61,0.0,339.0,0.0,14.6,69.64,93354.19,11,2,2023,3,12
18705,0.55,1.67,30.17,0.0,339.0,0.0,14.46,69.96,93351.22,11,2,2023,4,5
18706,1.11,1.67,30.17,0.0,339.0,0.0,14.35,71.03,93364.03,11,2,2023,4,10
18707,1.11,1.11,29.61,0.0,338.0,1.0,14.14,71.15,93408.22,11,2,2023,5,9
18708,0.55,1.11,29.61,0.0,337.0,1.0,14.18,70.68,93449.74,11,2,2023,6,2
18709,1.11,1.11,29.61,0.0,337.0,2.0,14.0,73.41,93496.81,11,2,2023,6,7
18710,0.55,1.11,29.61,0.0,337.0,457.0,13.81,74.05,93547.56,11,2,2023,6,12
18711,1.11,1.11,29.61,0.0,337.0,1848.0,15.02,71.69,93580.42,11,2,2023,7,6
18712,1.67,1.11,29.61,0.0,337.0,3097.0,17.14,68.66,93611.25,11,2,2023,7,11
18713,0.55,1.67,29.61,0.8,337.0,4243.0,21.59,50.46,93629.5,11,2,2023,8,4
18714,1.11,1.67,29.61,2.4,338.0,5332.0,26.68,38.66,93662.34,11,2,2023,8,9
18715,0.55,1.11,29.61,2.4,339.0,5795.0,28.1,34.27,93681.42,11,2,2023,9,2
18716,1.11,1.11,29.61,2.4,339.0,6121.0,29.2,31.64,93710.47,11,2,2023,9,8
18717,0.55,1.11,29.61,1.6,340.0,6659.0,30.64,29.92,93724.75,11,2,2023,10,1
18718,1.11,1.11,29.61,1.6,340.0,8814.0,31.23,28.89,93719.62,11,2,2023,10,6
18719,1.67,1.11,29.61,0.0,341.0,7493.0,32.45,26.9,93700.0,11,2,2023,10,11
18720,0.55,1.67,29.61,4.8,341.0,6122.0,32.15,26.01,93667.41,11,2,2023,11,4
18721,1.11,1.67,29.61,2.4,341.0,5915.0,32.72,25.38,93636.55,11,2,2023,11,10
18722,0.55,1.11,29.61,3.2,341.0,9502.0,33.2,23.15,93572.84,11,2,2023,12,3
18723,1.11,1.11,29.61,4.0,341.0,9009.0,33.56,21.84,93541.39,11,2,2023,12,8
18724,0.55,1.11,29.61,2.4,341.0,2519.0,33.9,21.15,93486.35,11,2,2023,13,1
18725,1.11,1.11,29.61,4.8,341.0,508.0,34.29,20.29,93425.92,11,2,2023,13,6
18726,1.67,1.11,29.61,8.8,341.0,384.0,34.08,20.86,93373.0,11,2,2023,13,12
18727,0.55,1.67,29.61,4.0,340.0,384.0,35.65,20.28,93326.24,11,2,2023,14,5
18728,1.11,1.67,29.61,4.0,340.0,384.0,35.34,19.34,93296.2,11,2,2023,14,10
18729,0.55,1.11,29.61,8.8,340.0,384.0,35.34,19.64,93270.19,11,2,2023,15,3
18730,1.11,1.11,29.61,3.2,341.0,384.0,34.93,21.16,93262.06,11,2,2023,15,8
18731,0.55,1.11,29.61,1.6,341.0,384.0,34.56,20.59,93254.17,11,2,2023,16,2
18732,1.11,1.11,29.61,2.4,342.0,384.0,33.72,21.86,93243.82,11,2,2023,16,7
18733,1.67,1.11,29.61,2.4,342.0,13449.0,32.52,23.17,93259.42,11,2,2023,16,12
18734,0.55,1.67,30.17,3.2,340.0,7026.0,30.42,25.02,93289.86,11,2,2023,17,5
18735,1.11,1.67,30.17,0.0,340.0,3660.0,29.23,26.98,93305.97,11,2,2023,17,10
18736,0.55,1.11,29.61,0.0,340.0,983.0,26.44,29.29,93332.22,11,2,2023,18,4
18737,1.11,1.11,29.61,0.8,339.0,29.0,25.1,30.73,93360.87,11,2,2023,18,9
18738,0.55,1.11,29.61,2.4,339.0,5.0,24.8,29.5,93391.07,11,2,2023,19,2
18739,1.11,1.11,29.61,1.6,340.0,5.0,23.02,33.29,93432.63,11,2,2023,19,7
18740,0.55,1.11,29.61,1.6,340.0,5.0,23.97,31.64,93453.59,11,2,2023,19,12
18741,1.11,1.11,29.61,2.4,340.0,5.0,23.87,33.37,93493.5,11,2,2023,20,6
18742,1.67,1.11,29.61,0.0,340.0,5.0,23.12,35.94,93516.75,11,2,2023,20,11
18743,0.55,1.67,29.61,2.4,341.0,5.0,20.23,42.8,93531.94,11,2,2023,21,4
18744,1.11,1.67,29.61,0.0,340.0,5.0,19.23,45.81,93557.01,11,2,2023,21,9
18745,0.55,1.11,29.61,0.0,340.0,5.0,18.29,47.28,93578.3,11,2,2023,22,2
18746,1.11,1.11,29.61,0.0,340.0,5.0,17.94,48.29,93585.12,11,2,2023,22,8
18747,0.55,1.11,29.61,0.0,340.0,5.0,17.35,50.64,93568.45,11,2,2023,23,1
18748,1.11,1.11,29.61,0.0,340.0,5.0,16.85,51.56,93550.17,11,2,2023,23,6
18749,1.67,1.11,29.61,0.0,340.0,5.0,16.43,54.13,93533.74,11,2,2023,23,11
18750,0.55,1.67,29.61,0.0,340.0,5.0,16.57,52.52,93514.34,12,2,2023,0,4
18751,1.11,1.67,29.61,0.0,340.0,5.0,16.32,55.14,93497.11,12,2,2023,0,10
18752,0.55,1.11,29.61,0.0,340.0,5.0,16.05,55.74,93474.42,12,2,2023,1,3
18753,1.11,1.11,29.61,0.0,339.0,5.0,15.86,55.8,93438.07,12,2,2023,1,8
18754,0.55,1.11,29.61,0.0,339.0,5.0,15.97,56.28,93410.55,12,2,2023,2,1
18755,1.11,1.11,29.61,0.0,339.0,5.0,15.27,59.44,93379.09,12,2,2023,2,6
18756,1.67,1.11,29.61,0.0,339.0,5.0,15.31,55.82,93372.89,12,2,2023,2,12
18757,0.55,1.67,29.61,0.0,339.0,5.0,14.88,59.18,93352.2,12,2,2023,3,5
18758,1.11,1.67,29.61,0.0,339.0,1.0,14.75,58.61,93353.19,12,2,2023,3,10
18759,0.55,1.11,29.61,0.0,339.0,1.0,14.51,61.09,93350.22,12,2,2023,4,3
18760,1.11,1.11,29.61,0.0,338.0,1.0,14.26,60.81,93360.81,12,2,2023,4,8
18761,0.55,1.11,29.61,0.0,338.0,1.0,14.18,61.58,93374.89,12,2,2023,5,2
18762,1.11,1.11,29.61,0.0,338.0,0.0,14.1,62.95,93396.36,12,2,2023,5,7
18763,1.67,1.11,29.61,0.0,337.0,0.0,14.27,63.76,93446.8,12,2,2023,5,12
18764,0.55,1.67,30.17,0.0,337.0,1.0,13.9,64.53,93492.32,12,2,2023,6,5
18765,1.11,1.67,30.17,0.0,336.0,142.0,14.18,63.24,93527.01,12,2,2023,6,10
18766,0.55,1.11,29.61,0.0,336.0,1273.0,14.64,63.07,93562.04,12,2,2023,7,4
18767,1.11,1.11,29.61,0.0,336.0,2531.0,16.05,63.31,93588.12,12,2,2023,7,9
18768,0.55,1.11,29.61,0.0,336.0,3556.0,19.17,49.82,93620.59,12,2,2023,8,2
18769,1.11,1.11,29.61,0.8,337.0,4519.0,23.06,41.92,93645.3,12,2,2023,8,7
18770,0.55,1.11,29.61,2.4,338.0,5302.0,27.57,36.51,93682.11,12,2,2023,8,12
18771,1.11,1.11,29.61,3.2,339.0,5854.0,28.37,32.92,93712.67,12,2,2023,9,6
18772,1.67,1.11,29.61,1.6,339.0,6542.0,29.45,31.39,93722.76,12,2,2023,9,11
18773,0.55,1.67,29.61,1.6,339.0,6997.0,30.71,27.22,93720.32,12,2,2023,10,4
18774,1.11,1.67,29.61,1.6,340.0,9164.0,32.0,25.25,93703.59,12,2,2023,10,9
18775,0.55,1.11,29.61,1.6,340.0,6191.0,31.98,25.14,93673.45,12,2,2023,11,2
18776,1.11,1.11,29.61,4.0,340.0,5836.0,32.34,24.21,93637.06,12,2,2023,11,8
18777,0.55,1.11,29.61,1.6,340.0,8238.0,32.52,22.86,93595.49,12,2,2023,12,1
18778,1.11,1.11,29.61,3.2,340.0,11418.0,33.2,22.73,93559.57,12,2,2023,12,6
18779,1.67,1.11,29.61,9.6,340.0,3937.0,34.24,20.31,93499.97,12,2,2023,12,11
18780,0.55,1.67,29.61,0.8,340.0,576.0,34.38,19.65,93446.68,12,2,2023,13,4
18781,1.11,1.67,29.61,11.2,340.0,384.0,34.63,18.21,93407.27,12,2,2023,13,10
18782,0.55,1.11,29.61,8.0,340.0,384.0,35.02,18.81,93361.37,12,2,2023,14,3
18783,1.11,1.11,29.61,3.2,340.0,384.0,35.59,18.8,93334.39,12,2,2023,14,8
18784,0.55,1.11,29.61,5.6,340.0,384.0,35.41,18.56,93295.11,12,2,2023,15,1
18785,1.11,1.11,29.61,2.4,341.0,384.0,35.38,19.2,93273.8,12,2,2023,15,6
18786,1.67,1.11,29.61,12.0,341.0,384.0,35.33,19.6,93259.62,12,2,2023,15,12
18787,0.55,1.67,29.61,4.8,341.0,384.0,34.56,20.29,93249.19,12,2,2023,16,5
18788,1.11,1.67,29.61,4.0,341.0,384.0,33.72,21.08,93254.38,12,2,2023,16,10
18789,0.55,1.11,29.61,2.4,340.0,7480.0,31.17,23.57,93276.94,12,2,2023,17,3
18790,1.11,1.11,29.61,2.4,339.0,4829.0,29.92,23.7,93288.81,12,2,2023,17,8
18791,0.55,1.11,29.61,3.2,339.0,2026.0,29.29,23.16,93296.57,12,2,2023,18,2
18792,1.11,1.11,29.61,0.0,339.0,213.0,27.13,25.99,93325.86,12,2,2023,18,7
18793,1.67,1.11,29.61,0.8,339.0,6.0,24.88,29.15,93355.28,12,2,2023,18,12
18794,0.55,1.67,30.17,4.0,339.0,5.0,25.29,28.11,93409.57,12,2,2023,19,5
18795,1.11,1.67,30.17,3.2,339.0,5.0,24.92,29.21,93443.86,12,2,2023,19,10
18796,0.55,1.11,29.61,1.6,339.0,5.0,23.23,33.86,93496.57,12,2,2023,20,4
18797,1.11,1.11,29.61,0.0,339.0,5.0,20.47,38.88,93516.5,12,2,2023,20,9
18798,0.55,1.11,29.61,0.0,339.0,5.0,20.64,37.16,93552.62,12,2,2023,21,2
18799,1.11,1.11,29.61,0.0,339.0,5.0,19.96,38.57,93573.06,12,2,2023,21,7
18800,0.55,1.11,29.61,0.0,339.0,5.0,19.05,37.97,93583.88,12,2,2023,21,12
18801,1.11,1.11,29.61,0.0,339.0,5.0,18.54,40.46,93583.75,12,2,2023,22,6
18802,1.67,1.11,29.61,0.0,339.0,5.0,18.04,40.69,93583.02,12,2,2023,22,11
18803,0.55,1.67,29.61,0.0,339.0,5.0,17.68,42.44,93575.62,12,2,2023,23,4
18804,1.11,1.67,29.61,0.0,339.0,5.0,17.29,43.73,93543.67,12,2,2023,23,9
18805,0.55,1.11,29.61,1.6,339.0,5.0,17.67,45.91,93572.65,13,2,2023,0,2
18806,1.11,1.11,29.61,0.0,339.0,5.0,17.06,47.59,93565.91,13,2,2023,0,8
18807,0.55,1.11,29.61,0.0,339.0,5.0,16.38,48.27,93535.97,13,2,2023,1,1
18808,1.11,1.11,29.61,0.0,339.0,5.0,16.01,51.3,93524.22,13,2,2023,1,6
18809,1.67,1.11,29.61,1.6,339.0,5.0,18.28,46.69,93485.87,13,2,2023,1,11
18810,0.55,1.67,29.61,0.8,339.0,5.0,18.06,45.74,93450.07,13,2,2023,2,4
18811,1.11,1.67,29.61,0.8,339.0,5.0,18.76,42.86,93409.61,13,2,2023,2,10
18812,0.55,1.11,29.61,2.4,339.0,5.0,18.79,42.03,93395.66,13,2,2023,3,3
18813,1.11,1.11,29.61,0.8,339.0,5.0,17.86,43.78,93402.62,13,2,2023,3,8
18814,0.55,1.11,29.61,0.0,338.0,5.0,17.84,44.09,93379.8,13,2,2023,4,1
18815,1.11,1.11,29.61,2.4,338.0,5.0,18.38,42.86,93383.78,13,2,2023,4,6
18816,1.67,1.11,29.61,1.6,337.0,5.0,18.73,42.07,93393.74,13,2,2023,4,12
18817,0.55,1.67,29.61,2.4,337.0,0.0,17.96,43.91,93417.42,13,2,2023,5,5
18818,1.11,1.67,29.61,0.8,337.0,0.0,17.7,44.66,93449.46,13,2,2023,5,10
18819,0.55,1.11,29.61,0.8,337.0,1.0,17.72,45.21,93489.4,13,2,2023,6,3
18820,1.11,1.11,29.61,0.8,336.0,21.0,17.54,46.75,93532.31,13,2,2023,6,8
18821,0.55,1.11,29.61,0.0,336.0,832.0,17.53,47.5,93567.57,13,2,2023,7,2
18822,1.11,1.11,29.61,0.0,336.0,2117.0,18.06,47.54,93633.22,13,2,2023,7,7
18823,1.67,1.11,29.61,0.8,336.0,3192.0,19.3,46.93,93681.85,13,2,2023,7,12
18824,0.55,1.67,30.17,4.0,336.0,4353.0,22.21,39.99,93711.84,13,2,2023,8,5
18825,1.11,1.67,30.17,3.2,337.0,5274.0,25.89,35.01,93735.56,13,2,2023,8,10
18826,0.55,1.11,29.61,4.0,337.0,5761.0,27.17,33.54,93772.56,13,2,2023,9,4
18827,1.11,1.11,29.61,10.4,338.0,6145.0,28.19,31.58,93777.76,13,2,2023,9,9
18828,0.55,1.11,29.61,6.4,338.0,6507.0,29.03,30.04,93791.03,13,2,2023,10,2
18829,1.11,1.11,29.61,4.8,338.0,8917.0,30.03,28.65,93751.76,13,2,2023,10,7
18830,0.55,1.11,29.61,12.0,338.0,7335.0,30.63,27.8,93736.63,13,2,2023,10,12
18831,1.11,1.11,29.61,4.8,339.0,5786.0,30.62,27.12,93689.72,13,2,2023,11,6
18832,1.67,1.11,29.61,5.6,339.0,6791.0,31.0,27.1,93630.06,13,2,2023,11,11
18833,0.55,1.67,29.61,11.2,339.0,10201.0,31.88,25.66,93600.78,13,2,2023,12,4
18834,1.11,1.67,29.61,9.6,339.0,6313.0,32.04,25.22,93551.51,13,2,2023,12,9
18835,0.55,1.11,29.61,9.6,339.0,1347.0,33.06,23.55,93495.87,13,2,2023,13,2
18836,1.11,1.11,29.61,5.6,339.0,450.0,32.88,24.16,93453.62,13,2,2023,13,8
18837,0.55,1.11,29.61,8.8,338.0,384.0,32.79,22.23,93413.17,13,2,2023,14,1
18838,1.11,1.11,29.61,4.0,338.0,384.0,33.63,21.82,93362.39,13,2,2023,14,6
18839,1.67,1.11,29.61,4.0,338.0,384.0,33.77,19.79,93326.69,13,2,2023,14,11
18840,0.55,1.67,29.61,7.2,339.0,384.0,34.13,20.45,93299.01,13,2,2023,15,4
18841,1.11,1.67,29.61,6.4,339.0,384.0,34.54,20.14,93273.61,13,2,2023,15,10
18842,0.55,1.11,29.61,2.4,339.0,384.0,33.29,20.37,93266.15,13,2,2023,16,3
18843,1.11,1.11,29.61,4.0,340.0,384.0,32.4,21.11,93286.7,13,2,2023,16,8
18844,0.55,1.11,29.61,4.0,339.0,7488.0,30.12,23.81,93281.03,13,2,2023,17,1
18845,1.11,1.11,29.61,3.2,338.0,5262.0,29.17,24.64,93297.07,13,2,2023,17,6
18846,1.67,1.11,29.61,3.2,338.0,2945.0,27.84,26.31,93319.88,13,2,2023,17,12
18847,0.55,1.67,29.61,1.6,338.0,688.0,26.05,28.17,93357.76,13,2,2023,18,5
18848,1.11,1.67,29.61,4.0,338.0,7.0,24.81,29.08,93384.26,13,2,2023,18,10
18849,0.55,1.11,29.61,0.0,338.0,5.0,23.18,31.28,93417.59,13,2,2023,19,3
18850,1.11,1.11,29.61,0.0,338.0,5.0,22.86,30.03,93458.65,13,2,2023,19,8
18851,0.55,1.11,29.61,1.6,338.0,5.0,22.07,31.14,93511.86,13,2,2023,20,2
18852,1.11,1.11,29.61,1.6,338.0,5.0,20.89,33.11,93545.39,13,2,2023,20,7
18853,1.67,1.11,29.61,0.8,338.0,5.0,20.62,32.63,93560.64,13,2,2023,20,12
18854,0.55,1.67,30.17,0.0,339.0,5.0,19.05,34.25,93592.09,13,2,2023,21,5
18855,1.11,1.67,30.17,0.0,338.0,5.0,18.23,34.7,93604.97,13,2,2023,21,10
18856,0.55,1.11,29.61,0.0,338.0,5.0,18.87,34.19,93627.17,13,2,2023,22,4
18857,1.11,1.11,29.61,0.0,338.0,5.0,17.29,37.75,93621.61,13,2,2023,22,9
18858,0.55,1.11,29.61,0.0,338.0,5.0,16.64,39.17,93608.52,13,2,2023,23,2
18859,1.11,1.11,29.61,0.0,338.0,5.0,15.89,41.01,93588.9,13,2,2023,23,7
18860,0.55,1.11,29.61,0.0,338.0,5.0,15.06,42.41,93578.69,13,2,2023,23,12
18861,1.11,1.11,29.61,0.0,338.0,5.0,14.55,46.62,93563.01,14,2,2023,0,6
18862,1.67,1.11,29.61,0.0,338.0,5.0,14.43,47.46,93541.2,14,2,2023,0,11
18863,0.55,1.67,29.61,0.0,337.0,5.0,14.52,48.61,93507.61,14,2,2023,1,4
18864,1.11,1.67,29.61,0.0,337.0,5.0,14.89,46.17,93471.36,14,2,2023,1,9
18865,0.55,1.11,29.61,0.0,337.0,5.0,14.46,48.12,93445.57,14,2,2023,2,2
18866,1.11,1.11,29.61,0.0,337.0,5.0,14.19,48.43,93418.12,14,2,2023,2,8
18867,0.55,1.11,29.61,0.0,337.0,5.0,13.69,51.08,93409.56,14,2,2023,3,1
18868,1.11,1.11,29.61,0.0,336.0,5.0,13.06,52.28,93417.81,14,2,2023,3,6
18869,1.67,1.11,29.61,0.0,336.0,1.0,12.73,52.41,93417.84,14,2,2023,3,11
18870,0.55,1.67,29.61,0.0,336.0,1.0,12.36,52.4,93414.57,14,2,2023,4,4
18871,1.11,1.67,29.61,0.0,335.0,0.0,12.48,55.02,93444.49,14,2,2023,4,10
18872,0.55,1.11,29.61,0.0,335.0,0.0,12.47,55.15,93451.6,14,2,2023,5,3
18873,1.11,1.11,29.61,0.0,335.0,0.0,12.59,52.77,93484.5,14,2,2023,5,8
18874,0.55,1.11,29.61,0.0,334.0,0.0,12.56,51.07,93526.07,14,2,2023,6,1
18875,1.11,1.11,29.61,1.6,334.0,2.0,13.39,48.62,93569.25,14,2,2023,6,6
18876,1.67,1.11,29.61,0.0,334.0,436.0,13.14,49.8,93605.53,14,2,2023,6,12
18877,0.55,1.67,29.61,0.0,334.0,1743.0,13.68,47.52,93640.03,14,2,2023,7,5
18878,1.11,1.67,29.61,1.6,334.0,2784.0,16.95,40.89,93674.36,14,2,2023,7,10
18879,0.55,1.11,29.61,2.4,334.0,3736.0,18.62,38.62,93712.72,14,2,2023,8,3
18880,1.11,1.11,29.61,3.2,334.0,4913.0,23.72,31.9,93748.49,14,2,2023,8,8
18881,0.55,1.11,29.61,1.6,335.0,5350.0,25.94,29.35,93772.62,14,2,2023,9,2
18882,1.11,1.11,29.61,4.8,336.0,5675.0,27.37,26.57,93791.44,14,2,2023,9,7
18883,1.67,1.11,29.61,3.2,336.0,5994.0,28.34,24.08,93796.28,14,2,2023,9,12
18884,0.55,1.67,30.17,4.0,336.0,8100.0,28.9,21.71,93802.86,14,2,2023,10,5
18885,1.11,1.67,30.17,7.2,336.0,7922.0,29.87,21.13,93770.82,14,2,2023,10,10
18886,0.55,1.11,29.61,7.2,336.0,5340.0,30.52,20.25,93723.19,14,2,2023,11,4
18887,1.11,1.11,29.61,4.0,336.0,5356.0,31.19,20.16,93680.87,14,2,2023,11,9
18888,0.55,1.11,29.61,5.6,336.0,7987.0,30.81,19.94,93618.44,14,2,2023,12,2
18889,1.11,1.11,29.61,4.8,336.0,9219.0,31.92,18.91,93569.59,14,2,2023,12,7
18890,0.55,1.11,29.61,5.6,336.0,2592.0,32.16,17.81,93506.8,14,2,2023,12,12
18891,1.11,1.11,29.61,8.8,336.0,502.0,32.93,16.53,93456.62,14,2,2023,13,6
18892,1.67,1.11,29.61,7.2,336.0,384.0,32.9,16.45,93415.9,14,2,2023,13,11
18893,0.55,1.67,29.61,1.6,336.0,384.0,33.77,16.39,93330.93,14,2,2023,14,4
18894,1.11,1.67,29.61,11.2,336.0,384.0,34.56,14.06,93294.05,14,2,2023,14,9
18895,0.55,1.11,29.61,3.2,336.0,384.0,34.38,13.53,93257.4,14,2,2023,15,2
18896,1.11,1.11,29.61,5.6,337.0,384.0,34.9,13.32,93246.5,14,2,2023,15,8
18897,0.55,1.11,29.61,5.6,337.0,384.0,34.09,14.09,93208.39,14,2,2023,16,1
18898,1.11,1.11,29.61,1.6,338.0,384.0,32.84,14.78,93212.86,14,2,2023,16,6
18899,1.67,1.11,29.61,3.2,338.0,14836.0,31.65,16.26,93235.03,14,2,2023,16,11
18900,0.55,1.67,29.61,2.4,336.0,6242.0,29.2,17.96,93241.74,14,2,2023,17,4
18901,1.11,1.67,29.61,2.4,336.0,3807.0,28.2,18.05,93266.95,14,2,2023,17,10
18902,0.55,1.11,29.61,0.8,336.0,1436.0,25.61,22.86,93297.37,14,2,2023,18,3
18903,1.11,1.11,29.61,0.0,335.0,87.0,22.81,26.89,93328.84,14,2,2023,18,8
18904,0.55,1.11,29.61,0.8,335.0,5.0,21.57,28.03,93358.69,14,2,2023,19,1
18905,1.11,1.11,29.61,0.0,335.0,5.0,20.59,26.53,93373.09,14,2,2023,19,6
18906,1.67,1.11,29.61,1.6,335.0,5.0,20.0,29.05,93410.25,14,2,2023,19,12
18907,0.55,1.67,29.61,0.8,336.0,5.0,20.23,28.26,93444.17,14,2,2023,20,5
18908,1.11,1.67,29.61,0.0,336.0,5.0,19.22,30.62,93465.15,14,2,2023,20,10
18909,0.55,1.11,29.61,0.0,336.0,5.0,17.42,34.36,93491.2,14,2,2023,21,3
18910,1.11,1.11,29.61,0.0,336.0,5.0,16.55,36.04,93496.72,14,2,2023,21,8
18911,0.55,1.11,29.61,0.0,336.0,5.0,16.2,34.52,93505.82,14,2,2023,22,2
18912,1.11,1.11,29.61,0.0,336.0,5.0,16.59,35.18,93502.9,14,2,2023,22,7
18913,1.67,1.11,29.61,0.0,336.0,5.0,16.57,36.94,93497.45,14,2,2023,22,12
18914,0.55,1.67,30.17,0.0,336.0,5.0,16.21,37.69,93471.37,14,2,2023,23,5
18915,1.11,1.67,30.17,0.0,336.0,5.0,15.22,39.61,93454.3,14,2,2023,23,10
18916,0.55,1.11,29.61,0.0,336.0,5.0,14.76,41.23,93432.29,15,2,2023,0,4
18917,1.11,1.11,29.61,0.0,336.0,5.0,14.27,43.1,93399.84,15,2,2023,0,9
18918,0.55,1.11,29.61,0.0,335.0,5.0,14.1,45.23,93370.42,15,2,2023,1,2
18919,1.11,1.11,29.61,0.0,335.0,5.0,13.59,47.42,93339.94,15,2,2023,1,7
18920,0.55,1.11,29.61,0.0,335.0,5.0,13.25,49.73,93325.47,15,2,2023,1,12
18921,1.11,1.11,29.61,0.0,334.0,5.0,12.52,49.61,93291.05,15,2,2023,2,6
18922,1.67,1.11,29.61,0.0,334.0,5.0,12.15,49.78,93273.81,15,2,2023,2,11
18923,0.55,1.67,29.61,0.0,334.0,5.0,12.0,49.35,93272.95,15,2,2023,3,4
18924,1.11,1.67,29.61,0.0,334.0,5.0,11.88,50.5,93264.74,15,2,2023,3,9
18925,0.55,1.11,29.61,0.0,334.0,5.0,11.81,51.65,93274.72,15,2,2023,4,2
18926,1.11,1.11,29.61,0.0,333.0,5.0,11.47,52.66,93267.5,15,2,2023,4,8
18927,0.55,1.11,29.61,0.0,333.0,5.0,11.47,53.15,93279.82,15,2,2023,5,1
18928,1.11,1.11,29.61,0.0,333.0,5.0,11.18,53.84,93280.0,15,2,2023,5,6
18929,1.67,1.11,29.61,0.0,332.0,5.0,11.06,55.57,93315.0,15,2,2023,5,11
18930,0.55,1.67,29.61,0.0,332.0,0.0,11.17,54.38,93352.72,15,2,2023,6,4
18931,1.11,1.67,29.61,0.0,332.0,108.0,10.8,55.33,93385.14,15,2,2023,6,10
18932,0.55,1.11,29.61,0.0,331.0,1231.0,11.21,55.33,93413.95,15,2,2023,7,3
18933,1.11,1.11,29.61,0.0,331.0,2384.0,14.31,48.33,93455.17,15,2,2023,7,8
18934,0.55,1.11,29.61,0.0,332.0,3328.0,16.68,41.12,93481.56,15,2,2023,8,1
18935,1.11,1.11,29.61,2.4,332.0,4577.0,21.35,34.47,93502.12,15,2,2023,8,6
18936,1.67,1.11,29.61,2.4,333.0,5283.0,25.95,26.38,93546.45,15,2,2023,8,12
18937,0.55,1.67,29.61,4.8,334.0,5558.0,27.11,23.7,93570.22,15,2,2023,9,5
18938,1.11,1.67,29.61,12.0,334.0,5759.0,29.05,21.33,93580.74,15,2,2023,9,10
18939,0.55,1.11,29.61,8.0,334.0,6010.0,29.3,20.99,93584.55,15,2,2023,10,3
18940,1.11,1.11,29.61,4.8,334.0,8702.0,30.03,20.55,93588.9,15,2,2023,10,8
18941,0.55,1.11,29.61,10.4,334.0,6481.0,31.13,19.71,93569.01,15,2,2023,11,2
18942,1.11,1.11,29.61,8.0,335.0,5080.0,30.84,18.81,93542.7,15,2,2023,11,7
18943,1.67,1.11,29.61,10.4,334.0,6691.0,31.65,17.82,93490.65,15,2,2023,11,12
18944,0.55,1.67,30.17,9.6,334.0,9982.0,31.84,17.48,93444.26,15,2,2023,12,5
18945,1.11,1.67,30.17,4.8,334.0,3746.0,33.2,15.8,93383.99,15,2,2023,12,10
18946,0.55,1.11,29.61,7.2,334.0,553.0,32.95,15.54,93330.86,15,2,2023,13,4
18947,1.11,1.11,29.61,1.6,334.0,384.0,33.49,16.51,93290.29,15,2,2023,13,9
18948,0.55,1.11,29.61,12.8,334.0,384.0,33.65,15.83,93221.82,15,2,2023,14,2
18949,1.11,1.11,29.61,2.4,334.0,384.0,34.63,15.41,93169.59,15,2,2023,14,7
18950,0.55,1.11,29.61,7.2,334.0,384.0,35.0,13.9,93129.02,15,2,2023,14,12
18951,1.11,1.11,29.61,1.6,335.0,384.0,34.38,14.8,93121.47,15,2,2023,15,6
18952,1.67,1.11,29.61,8.8,335.0,384.0,34.45,13.34,93106.36,15,2,2023,15,11
18953,0.55,1.67,29.61,3.2,336.0,384.0,33.86,14.29,93100.92,15,2,2023,16,4
18954,1.11,1.67,29.61,3.2,336.0,384.0,32.7,14.23,93116.31,15,2,2023,16,9
18955,0.55,1.11,29.61,2.4,334.0,6119.0,30.12,16.57,93144.56,15,2,2023,17,2
18956,1.11,1.11,29.61,9.6,334.0,4625.0,29.29,16.83,93145.78,15,2,2023,17,8
18957,0.55,1.11,29.61,4.0,334.0,2483.0,28.26,17.99,93154.11,15,2,2023,18,1
18958,1.11,1.11,29.61,0.8,334.0,417.0,26.4,19.84,93199.3,15,2,2023,18,6
18959,1.67,1.11,29.61,1.6,334.0,1.0,24.56,21.5,93215.62,15,2,2023,18,11
18960,0.55,1.67,29.61,0.0,334.0,5.0,23.94,22.02,93249.09,15,2,2023,19,4
18961,1.11,1.67,29.61,0.0,334.0,5.0,21.73,25.0,93288.77,15,2,2023,19,10
18962,0.55,1.11,29.61,1.6,334.0,5.0,21.61,25.07,93310.15,15,2,2023,20,3
18963,1.11,1.11,29.61,0.0,334.0,5.0,21.15,26.79,93342.25,15,2,2023,20,8
